date,station_complex,station_complex_id,borough,station_entries
12/4/23,79 St (1),312,Manhattan,11133
12/3/23,79 St (1),312,Manhattan,6841
12/2/23,79 St (1),312,Manhattan,8795
12/1/23,79 St (1),312,Manhattan,12686
11/24/23,79 St (1),312,Manhattan,5522
11/7/23,79 St (1),312,Manhattan,13009
12/31/23,79 St (D),65,Brooklyn,8
12/30/23,79 St (D),65,Brooklyn,2952
12/29/23,79 St (D),65,Brooklyn,4095
12/28/23,79 St (D),65,Brooklyn,3824
12/27/23,79 St (D),65,Brooklyn,3689
12/26/23,79 St (D),65,Brooklyn,3838
12/25/23,79 St (D),65,Brooklyn,2658
12/23/23,79 St (D),65,Brooklyn,3334
12/22/23,79 St (D),65,Brooklyn,4971
12/21/23,79 St (D),65,Brooklyn,5071
12/20/23,79 St (D),65,Brooklyn,4819
12/19/23,79 St (D),65,Brooklyn,5078
12/18/23,79 St (D),65,Brooklyn,4407
12/17/23,79 St (D),65,Brooklyn,2116
12/16/23,79 St (D),65,Brooklyn,3398
12/15/23,79 St (D),65,Brooklyn,5103
12/14/23,79 St (D),65,Brooklyn,4910
12/13/23,79 St (D),65,Brooklyn,4976
12/12/23,79 St (D),65,Brooklyn,5048
12/11/23,79 St (D),65,Brooklyn,4805
12/10/23,79 St (D),65,Brooklyn,2022
12/9/23,79 St (D),65,Brooklyn,3410
12/8/23,79 St (D),65,Brooklyn,4671
12/6/23,79 St (D),65,Brooklyn,4470
12/5/23,79 St (D),65,Brooklyn,4975
12/4/23,79 St (D),65,Brooklyn,4926
12/3/23,79 St (D),65,Brooklyn,1920
12/2/23,79 St (D),65,Brooklyn,2783
12/1/23,79 St (D),65,Brooklyn,3779
11/24/23,79 St (D),65,Brooklyn,2780
11/7/23,79 St (D),65,Brooklyn,4525
12/31/23,8 Av (N),71,Brooklyn,12
12/30/23,8 Av (N),71,Brooklyn,5725
12/29/23,8 Av (N),71,Brooklyn,7477
12/28/23,8 Av (N),71,Brooklyn,7328
12/27/23,8 Av (N),71,Brooklyn,7330
12/26/23,8 Av (N),71,Brooklyn,7871
12/25/23,8 Av (N),71,Brooklyn,5176
12/23/23,8 Av (N),71,Brooklyn,5805
12/22/23,8 Av (N),71,Brooklyn,7571
12/21/23,8 Av (N),71,Brooklyn,8539
12/20/23,8 Av (N),71,Brooklyn,8681
12/19/23,8 Av (N),71,Brooklyn,9099
12/18/23,8 Av (N),71,Brooklyn,7614
12/17/23,8 Av (N),71,Brooklyn,4804
12/16/23,8 Av (N),71,Brooklyn,6097
12/15/23,8 Av (N),71,Brooklyn,8432
12/14/23,8 Av (N),71,Brooklyn,8484
12/13/23,8 Av (N),71,Brooklyn,8531
12/12/23,8 Av (N),71,Brooklyn,8912
12/11/23,8 Av (N),71,Brooklyn,8213
12/10/23,8 Av (N),71,Brooklyn,4294
12/9/23,8 Av (N),71,Brooklyn,6030
12/8/23,8 Av (N),71,Brooklyn,8512
12/6/23,8 Av (N),71,Brooklyn,8977
12/5/23,8 Av (N),71,Brooklyn,9009
12/4/23,8 Av (N),71,Brooklyn,9222
12/3/23,8 Av (N),71,Brooklyn,4208
12/2/23,8 Av (N),71,Brooklyn,5823
12/1/23,8 Av (N),71,Brooklyn,7653
11/24/23,8 Av (N),71,Brooklyn,5289
11/7/23,8 Av (N),71,Brooklyn,8447
12/31/23,"8 St-NYU (R,W)",16,Manhattan,287
12/30/23,"8 St-NYU (R,W)",16,Manhattan,10544
12/29/23,"8 St-NYU (R,W)",16,Manhattan,10026
12/28/23,"8 St-NYU (R,W)",16,Manhattan,8882
12/27/23,"8 St-NYU (R,W)",16,Manhattan,8380
12/26/23,"8 St-NYU (R,W)",16,Manhattan,6935
12/25/23,"8 St-NYU (R,W)",16,Manhattan,3656
12/23/23,"8 St-NYU (R,W)",16,Manhattan,8818
12/22/23,"8 St-NYU (R,W)",16,Manhattan,10091
12/21/23,"8 St-NYU (R,W)",16,Manhattan,10968
12/20/23,"8 St-NYU (R,W)",16,Manhattan,11732
12/19/23,"8 St-NYU (R,W)",16,Manhattan,12044
12/18/23,"8 St-NYU (R,W)",16,Manhattan,10388
12/17/23,"8 St-NYU (R,W)",16,Manhattan,8787
12/16/23,"8 St-NYU (R,W)",16,Manhattan,12561
12/15/23,"8 St-NYU (R,W)",16,Manhattan,13230
12/14/23,"8 St-NYU (R,W)",16,Manhattan,14362
12/13/23,"8 St-NYU (R,W)",16,Manhattan,14218
12/12/23,"8 St-NYU (R,W)",16,Manhattan,13209
12/11/23,"8 St-NYU (R,W)",16,Manhattan,11560
12/10/23,"8 St-NYU (R,W)",16,Manhattan,2454
12/9/23,"8 St-NYU (R,W)",16,Manhattan,4022
12/8/23,"8 St-NYU (R,W)",16,Manhattan,13118
12/6/23,"8 St-NYU (R,W)",16,Manhattan,13745
12/5/23,"8 St-NYU (R,W)",16,Manhattan,13341
12/4/23,"8 St-NYU (R,W)",16,Manhattan,10984
12/3/23,"8 St-NYU (R,W)",16,Manhattan,1872
12/2/23,"8 St-NYU (R,W)",16,Manhattan,2773
12/1/23,"8 St-NYU (R,W)",16,Manhattan,12979
11/24/23,"8 St-NYU (R,W)",16,Manhattan,5764
11/7/23,"8 St-NYU (R,W)",16,Manhattan,13728
12/31/23,80 St (A),190,Queens,5
12/30/23,80 St (A),190,Queens,1700
12/29/23,80 St (A),190,Queens,2521
12/28/23,80 St (A),190,Queens,2502
12/27/23,80 St (A),190,Queens,2386
12/26/23,80 St (A),190,Queens,2293
12/25/23,80 St (A),190,Queens,1083
12/23/23,80 St (A),190,Queens,1654
12/22/23,80 St (A),190,Queens,2862
12/21/23,80 St (A),190,Queens,3106
12/20/23,80 St (A),190,Queens,3224
12/19/23,80 St (A),190,Queens,3220
12/18/23,80 St (A),190,Queens,2829
12/17/23,80 St (A),190,Queens,1305
12/16/23,80 St (A),190,Queens,1869
12/15/23,80 St (A),190,Queens,3138
12/14/23,80 St (A),190,Queens,3293
12/13/23,80 St (A),190,Queens,3258
12/12/23,80 St (A),190,Queens,3240
12/11/23,80 St (A),190,Queens,3128
12/10/23,80 St (A),190,Queens,1202
12/9/23,80 St (A),190,Queens,1777
12/8/23,80 St (A),190,Queens,3137
12/6/23,80 St (A),190,Queens,3365
12/5/23,80 St (A),190,Queens,3373
12/4/23,80 St (A),190,Queens,3219
12/3/23,80 St (A),190,Queens,1003
12/2/23,80 St (A),190,Queens,1540
12/1/23,80 St (A),190,Queens,3129
11/24/23,80 St (A),190,Queens,1248
11/7/23,80 St (A),190,Queens,3268
12/31/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,58
12/30/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,11679
12/29/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,15662
12/28/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,17825
12/27/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,17680
12/26/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,12714
12/25/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,2578
12/23/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,7882
12/22/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,11099
12/21/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,11329
12/20/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,10595
12/19/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,11577
12/18/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,12776
12/17/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,9199
12/16/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,9711
12/15/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,10937
12/14/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,10695
12/13/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,10244
12/12/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,10203
12/11/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,10364
12/10/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,4443
12/9/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,3917
12/8/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,11125
12/6/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,10185
12/5/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,10706
12/4/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,9656
12/3/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,8172
12/2/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,6105
12/1/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,11757
11/24/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,7107
11/7/23,"81 St-Museum of Natural History (C,B)",159,Manhattan,10800
12/31/23,82 St-Jackson Hts (7),453,Queens,62
12/30/23,82 St-Jackson Hts (7),453,Queens,4204
12/29/23,82 St-Jackson Hts (7),453,Queens,4705
12/28/23,82 St-Jackson Hts (7),453,Queens,4753
12/27/23,82 St-Jackson Hts (7),453,Queens,4573
12/26/23,82 St-Jackson Hts (7),453,Queens,4268
12/25/23,82 St-Jackson Hts (7),453,Queens,2256
12/23/23,82 St-Jackson Hts (7),453,Queens,4389
12/22/23,82 St-Jackson Hts (7),453,Queens,5479
12/21/23,82 St-Jackson Hts (7),453,Queens,5396
12/20/23,82 St-Jackson Hts (7),453,Queens,5327
12/19/23,82 St-Jackson Hts (7),453,Queens,5541
12/18/23,82 St-Jackson Hts (7),453,Queens,4998
12/17/23,82 St-Jackson Hts (7),453,Queens,3272
12/16/23,82 St-Jackson Hts (7),453,Queens,4539
12/15/23,82 St-Jackson Hts (7),453,Queens,5001
12/14/23,82 St-Jackson Hts (7),453,Queens,5215
12/13/23,82 St-Jackson Hts (7),453,Queens,5311
12/12/23,82 St-Jackson Hts (7),453,Queens,5039
12/11/23,82 St-Jackson Hts (7),453,Queens,5210
12/10/23,82 St-Jackson Hts (7),453,Queens,2864
12/9/23,82 St-Jackson Hts (7),453,Queens,4104
12/8/23,82 St-Jackson Hts (7),453,Queens,5440
12/6/23,82 St-Jackson Hts (7),453,Queens,5204
12/5/23,82 St-Jackson Hts (7),453,Queens,5195
12/4/23,82 St-Jackson Hts (7),453,Queens,5424
12/3/23,82 St-Jackson Hts (7),453,Queens,2937
12/2/23,82 St-Jackson Hts (7),453,Queens,3790
12/1/23,82 St-Jackson Hts (7),453,Queens,5310
11/24/23,82 St-Jackson Hts (7),453,Queens,3559
11/7/23,82 St-Jackson Hts (7),453,Queens,5244
12/31/23,85 St-Forest Pkwy (J),84,Queens,7
12/30/23,85 St-Forest Pkwy (J),84,Queens,1834
12/29/23,85 St-Forest Pkwy (J),84,Queens,2798
12/28/23,85 St-Forest Pkwy (J),84,Queens,2489
12/27/23,85 St-Forest Pkwy (J),84,Queens,2505
12/26/23,85 St-Forest Pkwy (J),84,Queens,2351
12/25/23,85 St-Forest Pkwy (J),84,Queens,1075
12/23/23,85 St-Forest Pkwy (J),84,Queens,1731
12/22/23,85 St-Forest Pkwy (J),84,Queens,2910
12/21/23,85 St-Forest Pkwy (J),84,Queens,3127
12/20/23,85 St-Forest Pkwy (J),84,Queens,3096
12/19/23,85 St-Forest Pkwy (J),84,Queens,3200
12/18/23,85 St-Forest Pkwy (J),84,Queens,1864
12/17/23,85 St-Forest Pkwy (J),84,Queens,2
12/16/23,85 St-Forest Pkwy (J),84,Queens,2
12/15/23,85 St-Forest Pkwy (J),84,Queens,3310
12/14/23,85 St-Forest Pkwy (J),84,Queens,3407
12/13/23,85 St-Forest Pkwy (J),84,Queens,3349
12/12/23,85 St-Forest Pkwy (J),84,Queens,3426
12/11/23,85 St-Forest Pkwy (J),84,Queens,3102
12/10/23,85 St-Forest Pkwy (J),84,Queens,1
12/9/23,85 St-Forest Pkwy (J),84,Queens,1
12/8/23,85 St-Forest Pkwy (J),84,Queens,3498
12/6/23,85 St-Forest Pkwy (J),84,Queens,3557
12/5/23,85 St-Forest Pkwy (J),84,Queens,3654
12/4/23,85 St-Forest Pkwy (J),84,Queens,3233
12/3/23,85 St-Forest Pkwy (J),84,Queens,1
12/2/23,85 St-Forest Pkwy (J),84,Queens,2
12/1/23,85 St-Forest Pkwy (J),84,Queens,2897
11/24/23,85 St-Forest Pkwy (J),84,Queens,1266
11/7/23,85 St-Forest Pkwy (J),84,Queens,3612
12/31/23,86 St (1),311,Manhattan,131
12/30/23,86 St (1),311,Manhattan,8422
12/29/23,86 St (1),311,Manhattan,10290
12/28/23,86 St (1),311,Manhattan,10418
12/27/23,86 St (1),311,Manhattan,9524
12/26/23,86 St (1),311,Manhattan,8531
12/25/23,86 St (1),311,Manhattan,4084
12/23/23,86 St (1),311,Manhattan,7896
12/22/23,86 St (1),311,Manhattan,11982
12/21/23,86 St (1),311,Manhattan,13643
12/20/23,86 St (1),311,Manhattan,14266
12/19/23,86 St (1),311,Manhattan,14345
12/18/23,86 St (1),311,Manhattan,12599
12/17/23,86 St (1),311,Manhattan,7857
12/16/23,86 St (1),311,Manhattan,10551
12/15/23,86 St (1),311,Manhattan,14934
12/14/23,86 St (1),311,Manhattan,15259
12/13/23,86 St (1),311,Manhattan,14887
12/12/23,86 St (1),311,Manhattan,15161
12/11/23,86 St (1),311,Manhattan,13524
12/10/23,86 St (1),311,Manhattan,7512
12/9/23,86 St (1),311,Manhattan,10460
12/8/23,86 St (1),311,Manhattan,14346
12/6/23,86 St (1),311,Manhattan,15148
12/5/23,86 St (1),311,Manhattan,14987
12/4/23,86 St (1),311,Manhattan,13355
12/3/23,86 St (1),311,Manhattan,6335
12/2/23,86 St (1),311,Manhattan,8460
12/1/23,86 St (1),311,Manhattan,14386
11/24/23,86 St (1),311,Manhattan,5945
11/7/23,86 St (1),311,Manhattan,15141
12/31/23,"86 St (4,5,6)",397,Manhattan,212
12/30/23,"86 St (4,5,6)",397,Manhattan,24760
12/29/23,"86 St (4,5,6)",397,Manhattan,32868
12/28/23,"86 St (4,5,6)",397,Manhattan,32159
12/27/23,"86 St (4,5,6)",397,Manhattan,25686
12/26/23,"86 St (4,5,6)",397,Manhattan,24472
12/25/23,"86 St (4,5,6)",397,Manhattan,7584
12/23/23,"86 St (4,5,6)",397,Manhattan,22216
12/22/23,"86 St (4,5,6)",397,Manhattan,35031
12/21/23,"86 St (4,5,6)",397,Manhattan,37703
12/20/23,"86 St (4,5,6)",397,Manhattan,37467
12/19/23,"86 St (4,5,6)",397,Manhattan,39912
12/18/23,"86 St (4,5,6)",397,Manhattan,34733
12/17/23,"86 St (4,5,6)",397,Manhattan,19748
12/16/23,"86 St (4,5,6)",397,Manhattan,29254
12/15/23,"86 St (4,5,6)",397,Manhattan,39719
12/14/23,"86 St (4,5,6)",397,Manhattan,41112
12/13/23,"86 St (4,5,6)",397,Manhattan,39327
12/12/23,"86 St (4,5,6)",397,Manhattan,40254
12/11/23,"86 St (4,5,6)",397,Manhattan,36919
12/10/23,"86 St (4,5,6)",397,Manhattan,20525
12/9/23,"86 St (4,5,6)",397,Manhattan,29520
12/8/23,"86 St (4,5,6)",397,Manhattan,40044
12/6/23,"86 St (4,5,6)",397,Manhattan,38926
12/5/23,"86 St (4,5,6)",397,Manhattan,39463
12/4/23,"86 St (4,5,6)",397,Manhattan,36343
12/3/23,"86 St (4,5,6)",397,Manhattan,20168
12/2/23,"86 St (4,5,6)",397,Manhattan,28536
12/1/23,"86 St (4,5,6)",397,Manhattan,38451
11/24/23,"86 St (4,5,6)",397,Manhattan,14715
11/7/23,"86 St (4,5,6)",397,Manhattan,40385
12/31/23,"86 St (C,B)",158,Manhattan,46
12/30/23,"86 St (C,B)",158,Manhattan,4465
12/29/23,"86 St (C,B)",158,Manhattan,6553
12/28/23,"86 St (C,B)",158,Manhattan,6358
12/27/23,"86 St (C,B)",158,Manhattan,5685
12/26/23,"86 St (C,B)",158,Manhattan,4761
12/25/23,"86 St (C,B)",158,Manhattan,2427
12/23/23,"86 St (C,B)",158,Manhattan,3727
12/22/23,"86 St (C,B)",158,Manhattan,7454
12/21/23,"86 St (C,B)",158,Manhattan,8435
12/20/23,"86 St (C,B)",158,Manhattan,8872
12/19/23,"86 St (C,B)",158,Manhattan,9183
12/18/23,"86 St (C,B)",158,Manhattan,8038
12/17/23,"86 St (C,B)",158,Manhattan,4116
12/16/23,"86 St (C,B)",158,Manhattan,6023
12/15/23,"86 St (C,B)",158,Manhattan,9612
12/14/23,"86 St (C,B)",158,Manhattan,9508
12/13/23,"86 St (C,B)",158,Manhattan,9678
12/12/23,"86 St (C,B)",158,Manhattan,9613
12/11/23,"86 St (C,B)",158,Manhattan,8727
12/10/23,"86 St (C,B)",158,Manhattan,1720
12/9/23,"86 St (C,B)",158,Manhattan,2622
12/8/23,"86 St (C,B)",158,Manhattan,9127
12/6/23,"86 St (C,B)",158,Manhattan,9366
12/5/23,"86 St (C,B)",158,Manhattan,9304
12/4/23,"86 St (C,B)",158,Manhattan,8534
12/3/23,"86 St (C,B)",158,Manhattan,3018
12/2/23,"86 St (C,B)",158,Manhattan,3886
12/1/23,"86 St (C,B)",158,Manhattan,8790
11/24/23,"86 St (C,B)",158,Manhattan,2767
11/7/23,"86 St (C,B)",158,Manhattan,9581
12/31/23,86 St (N),79,Brooklyn,6
12/30/23,86 St (N),79,Brooklyn,1070
12/29/23,86 St (N),79,Brooklyn,1611
12/28/23,86 St (N),79,Brooklyn,1662
12/27/23,86 St (N),79,Brooklyn,1559
12/26/23,86 St (N),79,Brooklyn,1489
12/25/23,86 St (N),79,Brooklyn,733
12/23/23,86 St (N),79,Brooklyn,1343
12/22/23,86 St (N),79,Brooklyn,1866
12/21/23,86 St (N),79,Brooklyn,2090
12/20/23,86 St (N),79,Brooklyn,1902
12/19/23,86 St (N),79,Brooklyn,1977
12/18/23,86 St (N),79,Brooklyn,1666
12/17/23,86 St (N),79,Brooklyn,786
12/16/23,86 St (N),79,Brooklyn,1192
12/15/23,86 St (N),79,Brooklyn,1953
12/14/23,86 St (N),79,Brooklyn,2032
12/13/23,86 St (N),79,Brooklyn,2097
12/12/23,86 St (N),79,Brooklyn,2095
12/11/23,86 St (N),79,Brooklyn,1979
12/10/23,86 St (N),79,Brooklyn,1072
12/9/23,86 St (N),79,Brooklyn,1605
12/8/23,86 St (N),79,Brooklyn,2178
12/6/23,86 St (N),79,Brooklyn,2310
12/5/23,86 St (N),79,Brooklyn,2096
12/4/23,86 St (N),79,Brooklyn,2101
12/3/23,86 St (N),79,Brooklyn,1032
12/2/23,86 St (N),79,Brooklyn,1583
12/1/23,86 St (N),79,Brooklyn,2145
11/24/23,86 St (N),79,Brooklyn,1117
11/7/23,86 St (N),79,Brooklyn,2244
12/31/23,86 St (Q),476,Manhattan,100
12/30/23,86 St (Q),476,Manhattan,11763
12/29/23,86 St (Q),476,Manhattan,13273
12/28/23,86 St (Q),476,Manhattan,12902
12/27/23,86 St (Q),476,Manhattan,10931
12/26/23,86 St (Q),476,Manhattan,9179
12/25/23,86 St (Q),476,Manhattan,4180
12/23/23,86 St (Q),476,Manhattan,10170
12/22/23,86 St (Q),476,Manhattan,14924
12/21/23,86 St (Q),476,Manhattan,16388
12/20/23,86 St (Q),476,Manhattan,17253
12/19/23,86 St (Q),476,Manhattan,17836
12/18/23,86 St (Q),476,Manhattan,14852
12/17/23,86 St (Q),476,Manhattan,10637
12/16/23,86 St (Q),476,Manhattan,16210
12/15/23,86 St (Q),476,Manhattan,19031
12/14/23,86 St (Q),476,Manhattan,19958
12/13/23,86 St (Q),476,Manhattan,20018
12/12/23,86 St (Q),476,Manhattan,18849
12/11/23,86 St (Q),476,Manhattan,16056
12/10/23,86 St (Q),476,Manhattan,9960
12/9/23,86 St (Q),476,Manhattan,16364
12/8/23,86 St (Q),476,Manhattan,18008
12/6/23,86 St (Q),476,Manhattan,18549
12/5/23,86 St (Q),476,Manhattan,18679
12/4/23,86 St (Q),476,Manhattan,15637
12/3/23,86 St (Q),476,Manhattan,9992
12/2/23,86 St (Q),476,Manhattan,15407
12/1/23,86 St (Q),476,Manhattan,17212
11/24/23,86 St (Q),476,Manhattan,6775
11/7/23,86 St (Q),476,Manhattan,18920
12/31/23,86 St (R),38,Brooklyn,33
12/30/23,86 St (R),38,Brooklyn,8483
12/29/23,86 St (R),38,Brooklyn,12078
12/28/23,86 St (R),38,Brooklyn,10841
12/27/23,86 St (R),38,Brooklyn,10059
12/26/23,86 St (R),38,Brooklyn,10929
12/25/23,86 St (R),38,Brooklyn,6858
12/23/23,86 St (R),38,Brooklyn,7443
12/22/23,86 St (R),38,Brooklyn,11970
12/21/23,86 St (R),38,Brooklyn,12226
12/20/23,86 St (R),38,Brooklyn,12275
12/19/23,86 St (R),38,Brooklyn,12568
12/18/23,86 St (R),38,Brooklyn,10326
12/17/23,86 St (R),38,Brooklyn,5105
12/16/23,86 St (R),38,Brooklyn,9047
12/15/23,86 St (R),38,Brooklyn,12565
12/14/23,86 St (R),38,Brooklyn,12367
12/13/23,86 St (R),38,Brooklyn,12064
12/12/23,86 St (R),38,Brooklyn,12027
12/11/23,86 St (R),38,Brooklyn,11430
12/10/23,86 St (R),38,Brooklyn,4478
12/9/23,86 St (R),38,Brooklyn,9184
12/8/23,86 St (R),38,Brooklyn,13210
12/6/23,86 St (R),38,Brooklyn,13133
12/5/23,86 St (R),38,Brooklyn,12567
12/4/23,86 St (R),38,Brooklyn,12679
12/3/23,86 St (R),38,Brooklyn,4778
12/2/23,86 St (R),38,Brooklyn,8040
12/1/23,86 St (R),38,Brooklyn,11476
11/24/23,86 St (R),38,Brooklyn,5858
11/7/23,86 St (R),38,Brooklyn,13183
12/31/23,88 St (A),191,Queens,4
12/30/23,88 St (A),191,Queens,970
12/29/23,88 St (A),191,Queens,1672
12/28/23,88 St (A),191,Queens,1644
12/27/23,88 St (A),191,Queens,1600
12/26/23,88 St (A),191,Queens,1490
12/25/23,88 St (A),191,Queens,550
12/23/23,88 St (A),191,Queens,967
12/22/23,88 St (A),191,Queens,1855
12/21/23,88 St (A),191,Queens,1983
12/20/23,88 St (A),191,Queens,2154
12/19/23,88 St (A),191,Queens,2099
12/18/23,88 St (A),191,Queens,1804
12/17/23,88 St (A),191,Queens,751
12/16/23,88 St (A),191,Queens,1138
12/15/23,88 St (A),191,Queens,2046
12/14/23,88 St (A),191,Queens,2200
12/13/23,88 St (A),191,Queens,2097
12/12/23,88 St (A),191,Queens,2093
12/11/23,88 St (A),191,Queens,1956
12/10/23,88 St (A),191,Queens,612
12/9/23,88 St (A),191,Queens,1134
12/8/23,88 St (A),191,Queens,2044
12/6/23,88 St (A),191,Queens,2258
12/5/23,88 St (A),191,Queens,2198
12/4/23,88 St (A),191,Queens,2095
12/3/23,88 St (A),191,Queens,542
12/2/23,88 St (A),191,Queens,891
12/1/23,88 St (A),191,Queens,2101
11/24/23,88 St (A),191,Queens,699
11/7/23,88 St (A),191,Queens,2203
12/31/23,9 Av (D),59,Brooklyn,8
12/30/23,9 Av (D),59,Brooklyn,2888
12/29/23,9 Av (D),59,Brooklyn,3827
12/28/23,9 Av (D),59,Brooklyn,3581
12/27/23,9 Av (D),59,Brooklyn,3704
12/26/23,9 Av (D),59,Brooklyn,3570
12/25/23,9 Av (D),59,Brooklyn,1809
12/23/23,9 Av (D),59,Brooklyn,2959
12/22/23,9 Av (D),59,Brooklyn,4413
12/21/23,9 Av (D),59,Brooklyn,4400
12/20/23,9 Av (D),59,Brooklyn,4362
12/19/23,9 Av (D),59,Brooklyn,4432
12/18/23,9 Av (D),59,Brooklyn,3886
12/17/23,9 Av (D),59,Brooklyn,2244
12/16/23,9 Av (D),59,Brooklyn,3161
12/15/23,9 Av (D),59,Brooklyn,4493
12/14/23,9 Av (D),59,Brooklyn,4411
12/13/23,9 Av (D),59,Brooklyn,4447
12/12/23,9 Av (D),59,Brooklyn,4345
12/11/23,9 Av (D),59,Brooklyn,4108
12/10/23,9 Av (D),59,Brooklyn,2137
12/9/23,9 Av (D),59,Brooklyn,2938
12/8/23,9 Av (D),59,Brooklyn,4239
12/6/23,9 Av (D),59,Brooklyn,3955
12/5/23,9 Av (D),59,Brooklyn,4626
12/4/23,9 Av (D),59,Brooklyn,4629
12/3/23,9 Av (D),59,Brooklyn,2220
12/2/23,9 Av (D),59,Brooklyn,2810
12/1/23,9 Av (D),59,Brooklyn,3800
11/24/23,9 Av (D),59,Brooklyn,2313
11/7/23,9 Av (D),59,Brooklyn,3842
12/31/23,90 St-Elmhurst Av (7),452,Queens,95
12/30/23,90 St-Elmhurst Av (7),452,Queens,9379
12/29/23,90 St-Elmhurst Av (7),452,Queens,12845
12/28/23,90 St-Elmhurst Av (7),452,Queens,12597
12/27/23,90 St-Elmhurst Av (7),452,Queens,12091
12/26/23,90 St-Elmhurst Av (7),452,Queens,11379
12/25/23,90 St-Elmhurst Av (7),452,Queens,6232
12/23/23,90 St-Elmhurst Av (7),452,Queens,9284
12/22/23,90 St-Elmhurst Av (7),452,Queens,13962
12/21/23,90 St-Elmhurst Av (7),452,Queens,14551
12/20/23,90 St-Elmhurst Av (7),452,Queens,14537
12/19/23,90 St-Elmhurst Av (7),452,Queens,14529
12/18/23,90 St-Elmhurst Av (7),452,Queens,13348
12/17/23,90 St-Elmhurst Av (7),452,Queens,5684
12/16/23,90 St-Elmhurst Av (7),452,Queens,7791
12/15/23,90 St-Elmhurst Av (7),452,Queens,10535
12/14/23,90 St-Elmhurst Av (7),452,Queens,14651
12/13/23,90 St-Elmhurst Av (7),452,Queens,14863
12/12/23,90 St-Elmhurst Av (7),452,Queens,14546
12/11/23,90 St-Elmhurst Av (7),452,Queens,14146
12/10/23,90 St-Elmhurst Av (7),452,Queens,5723
12/9/23,90 St-Elmhurst Av (7),452,Queens,7675
12/8/23,90 St-Elmhurst Av (7),452,Queens,14392
12/6/23,90 St-Elmhurst Av (7),452,Queens,14925
12/5/23,90 St-Elmhurst Av (7),452,Queens,14954
12/4/23,90 St-Elmhurst Av (7),452,Queens,14473
12/3/23,90 St-Elmhurst Av (7),452,Queens,5773
12/2/23,90 St-Elmhurst Av (7),452,Queens,7706
12/1/23,90 St-Elmhurst Av (7),452,Queens,14260
11/24/23,90 St-Elmhurst Av (7),452,Queens,8055
11/7/23,90 St-Elmhurst Av (7),452,Queens,14450
12/31/23,"96 St (1,2,3)",310,Manhattan,135
12/30/23,"96 St (1,2,3)",310,Manhattan,15434
12/29/23,"96 St (1,2,3)",310,Manhattan,19088
12/28/23,"96 St (1,2,3)",310,Manhattan,18583
12/27/23,"96 St (1,2,3)",310,Manhattan,17747
12/26/23,"96 St (1,2,3)",310,Manhattan,15880
12/25/23,"96 St (1,2,3)",310,Manhattan,8633
12/23/23,"96 St (1,2,3)",310,Manhattan,15512
12/22/23,"96 St (1,2,3)",310,Manhattan,23323
12/21/23,"96 St (1,2,3)",310,Manhattan,25851
12/20/23,"96 St (1,2,3)",310,Manhattan,27129
12/19/23,"96 St (1,2,3)",310,Manhattan,27178
12/18/23,"96 St (1,2,3)",310,Manhattan,23172
12/17/23,"96 St (1,2,3)",310,Manhattan,15129
12/16/23,"96 St (1,2,3)",310,Manhattan,20716
12/15/23,"96 St (1,2,3)",310,Manhattan,27454
12/14/23,"96 St (1,2,3)",310,Manhattan,29144
12/13/23,"96 St (1,2,3)",310,Manhattan,28829
12/12/23,"96 St (1,2,3)",310,Manhattan,28378
12/11/23,"96 St (1,2,3)",310,Manhattan,26279
12/10/23,"96 St (1,2,3)",310,Manhattan,18162
12/9/23,"96 St (1,2,3)",310,Manhattan,26324
12/8/23,"96 St (1,2,3)",310,Manhattan,27598
12/6/23,"96 St (1,2,3)",310,Manhattan,28928
12/5/23,"96 St (1,2,3)",310,Manhattan,28454
12/4/23,"96 St (1,2,3)",310,Manhattan,26251
